"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Parameterization.nlogo"
"Parameterize max turn angle"
"06/11/2024 14:08:18:285 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","Detect-Dist-Food","see-wind-arrows","pen","Size-Bird","TotalTimeSpentZigZagging","Length-Odor-Trails","ZigZagAngle","Sep-Vision-Interdependent","TimeUpWind","TimeZigZagging","N-Birds","JitterOdor","Step","minimum-separation","Detection-Distance","weight-flock-crosswind","communicate","Olfaction-Threshold","Seed","max-separate-turn","max-align-cohere-turn","[step]","((count turtles with [did-find-food = 1]) / N-Birds) * 100"
"1031","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","15","1","20","500","56.00000000000001"
"1033","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","15","1.5","1","500","48"
"1030","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","15","1","10","500","50"
"1021","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","14","2","1","500","28.000000000000004"
"1029","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","15","1","1","500","40"
"1038","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","15","2","10","500","50"
"1037","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","15","2","1","500","48"
"1044","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","0.5","40","500","48"
"1043","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","0.5","20","500","30"
"1047","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","1","20","500","54"
"1048","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","1","40","500","66"
"1052","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","1.5","40","500","98"
"1042","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","0.5","10","500","34"
"1056","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","2","40","472","100"
"1046","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","1","10","500","36"
"1051","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","1.5","20","500","64"
"1041","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","0.5","1","500","26"
"1060","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","0.5","40","500","34"
"1063","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","1","20","500","44"
"1055","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","2","20","500","62"
"1058","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","0.5","10","500","38"
"1059","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","0.5","20","500","36"
"1050","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","1.5","10","500","42"
"1064","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","1","40","500","54"
"1049","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","1.5","1","500","32"
"1054","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","2","10","500","50"
"1067","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","1.5","20","500","44"
"1061","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","1","1","500","26"
"1053","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","2","1","500","24"
"1068","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","1.5","40","500","26"
"1057","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","0.5","1","500","20"
"1062","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","1","10","500","42"
"1072","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","2","40","458","100"
"1045","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","16","1","1","500","24"
"1066","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","1.5","10","500","38"
"1065","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","1.5","1","500","20"
"1071","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","2","20","500","40"
"1074","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","0.5","10","500","40"
"1084","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","1.5","40","462","100"
"1079","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","1","20","500","42"
"1076","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","0.5","40","500","42"
"1080","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","1","40","500","32"
"1069","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","2","1","500","20"
"1070","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","17","2","10","500","36"
"1083","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","1.5","20","500","38"
"1075","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","0.5","20","500","22"
"1073","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","0.5","1","500","22"
"1078","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","1","10","500","34"
"1090","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","0.5","10","500","26"
"1088","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","2","40","500","48"
"1077","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","1","1","500","26"
"1091","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","0.5","20","500","26"
"1086","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","2","10","500","42"
"1092","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","0.5","40","500","26"
"1081","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","1.5","1","500","18"
"1089","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","0.5","1","500","16"
"1094","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","1","10","500","22"
"1085","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","2","1","500","24"
"1096","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","1","40","500","8"
"1082","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","1.5","10","500","26"
"1087","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","18","2","20","500","22"
"1095","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","1","20","500","18"
"1093","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","1","1","500","20"
"1103","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","2","20","500","20"
"1102","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","2","10","500","36"
"1097","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","1.5","1","500","32"
"1099","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","1.5","20","500","30"
"1104","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","2","40","500","18"
"1100","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","1.5","40","500","14.000000000000002"
"1098","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","1.5","10","500","24"
"1101","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","19","2","1","500","22"
"1116","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","20","1.5","40","500","44"
"1115","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","20","1.5","20","500","28.000000000000004"
"1105","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","20","0.5","1","500","6"
"1110","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","20","1","10","500","18"
"1107","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","20","0.5","20","500","8"
"1108","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","20","0.5","40","500","8"
"1120","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","20","2","40","500","24"
"1114","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","20","1.5","10","500","12"
"1106","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","20","0.5","10","500","10"
"1112","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","20","1","40","500","14.000000000000002"
"1123","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","21","0.5","20","500","32"
"1111","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","20","1","20","500","10"
"1119","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","20","2","20","500","30"
"1128","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","21","1","40","500","28.000000000000004"
