"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Parameterization.nlogo"
"Parameterize Vision and Separation"
"06/11/2024 14:24:42:098 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","Detect-Dist-Food","see-wind-arrows","pen","Size-Bird","Length-Odor-Trails","N-Birds","Step","Sep-Vision-Interdependent","JitterOdor","Sep-in-crosswind","ZigZagAngle","TimeUpWind","TimeZigZagging","TotalTimeSpentZigZagging","weight-flock-crosswind","communicate","max-separate-turn","max-align-cohere-turn","Olfaction-Threshold","Seed","minimum-separation","Detection-Distance","[step]","((count turtles with [did-find-food = 1]) / N-Birds) * 100"
"5350","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","6","50","369","100"
"5355","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","7","50","385","100"
"5409","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","4","40","404","100"
"5290","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","1","50","500","0"
"5422","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","7","20","500","46"
"5431","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","2","10","500","74"
"5370","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","3","50","446","100"
"5436","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","3","10","500","90"
"5432","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","2","20","376","100"
"5413","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","5","30","500","44"
"5428","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","1","30","349","100"
"5380","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","5","50","494","100"
"5414","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","5","40","409","100"
"5437","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","3","20","332","100"
"5365","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","2","50","455","100"
"5375","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","4","50","394","100"
"5394","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","1","40","500","0"
"5441","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","4","10","500","40"
"5446","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","5","10","500","62"
"5423","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","7","30","500","70"
"5429","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","1","40","349","100"
"5438","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","3","30","341","100"
"5439","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","3","40","360","100"
"5447","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","5","20","392","100"
"5451","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","6","10","500","42"
"5443","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","4","30","378","100"
"5442","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","4","20","500","26"
"5399","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","2","40","500","0"
"5456","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","7","10","500","36"
"5404","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","3","40","500","0"
"5448","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","5","30","394","100"
"5424","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","7","40","448","100"
"5461","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","1","10","390","100"
"5452","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","6","20","500","44"
"5462","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","1","20","500","92"
"5433","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","2","30","500","0"
"5444","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","4","40","349","100"
"5453","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","6","30","397","100"
"5419","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","6","40","462","100"
"5457","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","7","20","500","54"
"5466","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","2","10","500","94"
"5449","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","5","40","365","100"
"5471","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","3","10","500","60"
"5325","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","1","50","500","0"
"5467","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","2","20","363","100"
"5472","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","3","20","500","98"
"5458","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","7","30","500","90"
"5390","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","7","50","394","100"
"5476","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","4","10","500","56.00000000000001"
"5454","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","6","40","369","100"
"5477","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","4","20","500","98"
"5473","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","3","30","500","94"
"5481","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","5","10","500","48"
"5463","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","1","30","500","0"
"5478","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","4","30","500","98"
"5468","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","2","30","500","0"
"5482","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","5","20","500","90"
"5486","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","6","10","500","57.99999999999999"
"5430","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","1","50","349","100"
"5459","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","7","40","403","100"
"5474","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","3","40","364","100"
"5483","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","5","30","400","100"
"5434","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","2","40","500","0"
"5487","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","6","20","500","80"
"5491","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","7","10","500","54"
"5445","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","4","50","337","100"
"5488","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","6","30","365","100"
"5489","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","6","40","368","100"
"5497","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","58","1","20","347","100"
"5496","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","58","1","10","500","0"
"5492","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","7","20","500","66"
"5479","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","57","4","40","488","100"
"5501","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","58","2","10","382","100"
"5440","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","3","50","360","100"
"5498","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","58","1","30","351","100"
