BehaviorSpace results (NetLogo 6.2.2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model for Pub_v14_Cleaning.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fig 3A_v6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2025 11:01:48:413 -0400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,450,0,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],pen,see-wind-arrows,Patch-Scaler,Tick-Scaler,Total-Model-Time-In-Seconds,Size-Of-Food-Source-In-Meters,Total-Time-Spent-Trying-To-Relocate-Odor-Before-Give-Up-Seconds,Starting-Distance-From-Plume-Width-Meters,Starting-Distance-From-Plume-Length-Meters,N-Species2,Species1,S1-Dist-Food-Meters,N-Species1,weight-flocking,Time-Per-Turn,max-turning-radius-degrees-per-second,max-align-cohere-turn-degrees-per-second,max-separate-turn-degrees-per-second,S1-Body-Length-Meters,Eddy-Diffusivity,Rate-Of-Puff-Radius-Increase,Odor-Source-Release-Rate,zig-zag-heading-offset,S1-Flight-Speed-MpS,Denominator-For-Relationship-Between-DR-and-MinSep,S1-DR,S1-Olfaction,Strategy,Seed,[step],(count turtles with [did-find-food = 1]),(count turtles with [did-find-food = 1 and ever-find-odor = 0]),(count turtles with [did-find-food = 1 and ever-find-odor = 1]),(allfoundodor),(count turtles)
9902,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,2,980,50,0,50,50,50
9894,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Flock Foraging,94,1074,18,0,18,41,18
9903,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,3,820,49,0,49,49,49
9904,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,4,953,43,0,43,43,43
9901,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,1,905,16,0,16,16,16
9909,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,9,864,45,0,45,45,45
9916,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,16,821,46,0,46,46,46
9907,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,7,1098,35,0,35,36,35
9906,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,6,986,49,0,49,49,49
9912,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,12,984,37,0,37,37,37
9908,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,8,956,50,1,49,49,50
9914,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,14,1183,49,0,49,50,49
9913,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,13,1069,39,0,39,40,39
9923,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,23,804,36,0,36,36,36
9921,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,21,917,47,0,47,47,47
9915,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,15,1134,41,0,41,41,41
9918,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,18,1044,46,0,46,47,46
9905,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,5,840,49,0,49,49,49
9910,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,10,1036,46,0,46,49,46
9919,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,19,1023,47,0,47,47,47
9920,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,20,997,50,0,50,50,50
9929,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,29,1092,18,0,18,18,18
9922,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,22,897,43,0,43,43,43
9925,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,25,1192,33,0,33,35,33
9927,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,27,975,49,0,49,50,49
9924,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,24,983,41,0,41,44,41
9926,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,26,1000,30,0,30,30,30
9928,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,28,985,47,0,47,49,47
9932,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,32,1257,25,0,25,28,25
9911,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,11,988,45,0,45,45,45
9935,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,35,986,50,0,50,50,50
9938,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,38,904,41,0,41,41,41
9937,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,37,1061,47,0,47,48,47
9934,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,34,993,46,1,45,45,46
9944,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,44,903,50,0,50,50,50
9930,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,30,1104,49,0,49,49,49
9931,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,31,1092,49,0,49,50,49
9941,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,41,906,44,0,44,44,44
9946,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,46,878,44,0,44,44,44
9943,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,43,1097,37,0,37,39,37
9940,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,40,989,47,0,47,47,47
9950,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,50,888,50,0,50,50,50
9947,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,47,960,50,0,50,50,50
9917,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,17,1113,40,0,40,43,40
9933,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,33,905,50,0,50,50,50
9945,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,45,1161,36,0,36,38,36
9942,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,42,1007,47,0,47,49,47
9955,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,55,838,49,0,49,49,49
9951,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,51,1028,48,0,48,48,48
9939,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,39,1086,40,0,40,46,40
9952,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,52,911,35,0,35,35,35
9949,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,49,964,39,1,38,38,39
9954,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,54,928,46,0,46,46,46
9936,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,36,1029,47,0,47,48,47
9953,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,53,1077,32,0,32,32,32
9957,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,57,907,50,0,50,50,50
9959,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,59,1062,49,0,49,49,49
9956,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,56,951,48,0,48,48,48
9948,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,48,1289,46,0,46,47,46
9960,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,60,1166,46,0,46,46,46
9964,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,64,864,45,0,45,45,45
9963,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,63,1067,50,0,50,50,50
9970,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,70,799,48,0,48,48,48
9972,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,72,897,49,0,49,49,49
9958,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,58,1255,32,0,32,46,32
9962,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,62,1120,37,0,37,42,37
9971,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,71,1047,49,0,49,49,49
9965,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,65,1051,49,0,49,50,49
9974,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,74,1064,47,0,47,47,47
9973,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,73,956,48,0,48,49,48
9977,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,77,1067,48,0,48,48,48
9978,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,78,833,46,0,46,46,46
9979,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,79,908,47,0,47,47,47
9966,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,66,1242,35,0,35,35,35
9980,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,80,907,44,0,44,44,44
9969,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,69,1189,40,1,39,47,40
9975,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,75,844,50,0,50,50,50
9961,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,61,976,42,0,42,49,42
9976,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,76,907,50,1,49,49,50
9991,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,91,952,47,0,47,47,47
9981,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,81,1245,37,0,37,39,37
9988,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,88,998,48,0,48,49,48
9982,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,82,1029,37,0,37,37,37
9967,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,67,1079,45,0,45,45,45
9989,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,89,971,49,0,49,49,49
9986,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,86,1203,45,0,45,47,45
9984,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,84,906,45,0,45,45,45
9985,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,85,1064,38,0,38,39,38
9990,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,90,1088,48,0,48,50,48
9987,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,87,1099,47,0,47,48,47
9993,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,93,961,50,0,50,50,50
9992,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,92,977,46,0,46,47,46
9983,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,83,1095,47,0,47,47,47
9994,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,94,1006,49,0,49,49,49
10002,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,2,763,50,0,50,50,50
10004,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,4,860,50,0,50,50,50
9999,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,99,813,49,0,49,49,49
10000,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,100,826,50,0,50,50,50
10005,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,5,774,50,0,50,50,50
10003,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,3,750,50,0,50,50,50
9998,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,98,962,39,0,39,39,39
9997,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,97,882,37,0,37,37,37
9995,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,95,1105,46,0,46,49,46
9996,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,96,869,49,0,49,49,49
10001,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,1,1083,19,0,19,50,19
10006,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,6,866,50,0,50,50,50
10007,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,7,865,50,0,50,50,50
9968,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,low,Local Enhancement,68,1200,44,0,44,45,44
10011,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,11,1008,50,0,50,50,50
10016,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,16,793,50,0,50,50,50
10009,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,9,734,50,0,50,50,50
10012,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,12,868,50,0,50,50,50
10014,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,14,929,50,0,50,50,50
10010,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,10,799,50,0,50,50,50
10015,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,15,1026,50,0,50,50,50
10017,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,17,976,50,0,50,50,50
10018,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,18,737,50,0,50,50,50
10020,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,20,882,50,0,50,50,50
10008,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,8,826,50,1,49,49,50
10021,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,21,794,50,0,50,50,50
10022,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,22,726,50,0,50,50,50
10023,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,23,795,50,0,50,50,50
10013,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,13,1097,26,0,26,49,26
10027,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,27,751,50,0,50,50,50
10019,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,19,824,50,0,50,50,50
10031,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,31,721,50,0,50,50,50
10026,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,26,872,50,0,50,50,50
10034,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,40,11.5,8,200,high,Network Foraging,34,809,50,0,50,50,50
